Date,^GSPC,^DJI,^IXIC
1993-05-14,439.55999755859375,3443.010009765625,676.3699951171875
1993-05-17,440.3699951171875,3449.929931640625,677.9600219726562
1993-05-18,440.32000732421875,3444.389892578125,680.780029296875
1993-05-19,447.57000732421875,3500.030029296875,690.4299926757812
1993-05-20,450.5899963378906,3523.280029296875,697.4299926757812
1993-05-21,445.8399963378906,3492.830078125,694.2899780273438
1993-05-24,448.0,3507.780029296875,694.6900024414062
1993-05-25,448.8500061035156,3516.6298828125,695.0399780273438
1993-05-26,453.44000244140625,3540.159912109375,704.0900268554688
1993-05-27,452.4100036621094,3554.830078125,704.5900268554688
1993-05-28,450.19000244140625,3527.429931640625,700.530029296875
1993-06-01,453.8299865722656,3552.340087890625,704.280029296875
1993-06-02,453.8500061035156,3553.449951171875,705.8599853515625
1993-06-03,452.489990234375,3544.8701171875,706.219970703125
1993-06-04,450.05999755859375,3545.139892578125,702.010009765625
1993-06-07,447.69000244140625,3532.1298828125,694.6099853515625
1993-06-08,444.7099914550781,3510.5400390625,687.739990234375
1993-06-09,445.7799987792969,3511.929931640625,689.239990234375
1993-06-10,445.3800048828125,3491.719970703125,688.0499877929688
1993-06-11,447.260009765625,3505.010009765625,693.1900024414062
1993-06-14,447.7099914550781,3514.68994140625,696.4099731445312
1993-06-15,446.2699890136719,3492.0,697.3400268554688
1993-06-16,447.42999267578125,3511.64990234375,696.25
1993-06-17,448.5400085449219,3521.889892578125,695.9400024414062
1993-06-18,443.67999267578125,3494.77001953125,689.5900268554688
1993-06-21,446.2200012207031,3510.820068359375,688.739990234375
1993-06-22,445.92999267578125,3497.530029296875,686.77001953125
1993-06-23,443.19000244140625,3466.81005859375,684.7899780273438
1993-06-24,446.6199951171875,3490.610107421875,688.719970703125
1993-06-25,447.6000061035156,3490.889892578125,694.8099975585938
1993-06-28,451.8500061035156,3530.199951171875,702.8400268554688
1993-06-29,450.69000244140625,3518.85009765625,701.0700073242188
1993-06-30,450.5299987792969,3516.080078125,703.9500122070312
1993-07-01,449.0199890136719,3510.5400390625,703.5900268554688
1993-07-02,445.8399963378906,3483.969970703125,704.489990234375
1993-07-06,441.42999267578125,3449.929931640625,702.219970703125
1993-07-07,442.8299865722656,3475.669921875,698.7899780273438
1993-07-08,448.6400146484375,3514.419921875,702.7100219726562
1993-07-09,448.1099853515625,3521.06005859375,705.8099975585938
1993-07-12,448.9800109863281,3524.3798828125,707.6699829101562
1993-07-13,448.0899963378906,3515.43994140625,708.469970703125
1993-07-14,450.0799865722656,3542.550048828125,712.489990234375
1993-07-15,449.2200012207031,3550.929931640625,708.6900024414062
1993-07-16,445.75,3528.2900390625,699.72998046875
1993-07-19,446.0299987792969,3535.280029296875,695.8300170898438
1993-07-20,447.30999755859375,3544.780029296875,701.9000244140625
1993-07-21,447.17999267578125,3555.39990234375,700.0800170898438
1993-07-22,444.510009765625,3525.219970703125,695.52001953125
1993-07-23,447.1000061035156,3546.739990234375,700.239990234375
1993-07-26,449.0899963378906,3567.699951171875,704.5399780273438
1993-07-27,448.239990234375,3565.4599609375,701.0
1993-07-28,447.19000244140625,3553.449951171875,705.5900268554688
1993-07-29,450.239990234375,3567.419921875,707.239990234375
1993-07-30,448.1300048828125,3539.469970703125,704.7000122070312
1993-08-02,450.1499938964844,3560.989990234375,707.6599731445312
1993-08-03,449.2699890136719,3561.27001953125,709.010009765625
1993-08-04,448.5400085449219,3552.050048828125,713.7899780273438
1993-08-05,448.1300048828125,3548.969970703125,715.5
1993-08-06,448.67999267578125,3560.429931640625,718.0800170898438
1993-08-09,450.7200012207031,3576.080078125,718.489990234375
1993-08-10,449.45001220703125,3572.72998046875,717.0800170898438
1993-08-11,450.4599914550781,3583.35009765625,718.77001953125
1993-08-12,448.9599914550781,3569.090087890625,717.1199951171875
1993-08-13,450.1400146484375,3569.64990234375,718.260009765625
1993-08-16,452.3800048828125,3579.14990234375,726.8900146484375
1993-08-17,453.1300048828125,3586.97998046875,731.010009765625
1993-08-18,456.0400085449219,3604.860107421875,734.8300170898438
1993-08-19,456.42999267578125,3612.1298828125,730.47998046875
1993-08-20,456.1600036621094,3615.47998046875,730.9600219726562
1993-08-23,455.2300109863281,3605.97998046875,730.8599853515625
1993-08-24,459.7699890136719,3638.9599609375,735.1400146484375
1993-08-25,460.1300048828125,3652.090087890625,733.6599731445312
1993-08-26,461.0400085449219,3648.179931640625,731.3900146484375
1993-08-27,460.5400085449219,3640.6298828125,734.0700073242188
1993-08-30,461.8999938964844,3643.989990234375,737.3800048828125
1993-08-31,463.55999755859375,3651.25,742.8400268554688
1993-09-01,463.1499938964844,3645.10009765625,746.1500244140625
1993-09-02,461.29998779296875,3626.10009765625,748.6500244140625
1993-09-03,461.3399963378906,3633.929931640625,749.7100219726562
1993-09-07,458.5199890136719,3607.10009765625,739.3499755859375
1993-09-08,456.6499938964844,3588.929931640625,730.72998046875
1993-09-09,457.5,3589.489990234375,737.7100219726562
1993-09-10,461.7200012207031,3621.6298828125,744.3099975585938
1993-09-13,462.05999755859375,3634.2099609375,740.3200073242188
1993-09-14,459.8999938964844,3615.760009765625,732.6400146484375
1993-09-15,461.6000061035156,3633.64990234375,739.5499877929688
1993-09-16,459.42999267578125,3630.85009765625,739.7999877929688
1993-09-17,458.8299865722656,3613.25,740.1099853515625
1993-09-20,455.04998779296875,3575.800048828125,740.2100219726562
1993-09-21,452.95001220703125,3537.239990234375,733.5599975585938
1993-09-22,456.20001220703125,3547.02001953125,745.5399780273438
1993-09-23,457.739990234375,3539.75,752.260009765625
1993-09-24,457.6300048828125,3543.110107421875,754.6500244140625
1993-09-27,461.79998779296875,3567.699951171875,759.9500122070312
1993-09-28,461.5299987792969,3566.02001953125,763.6599731445312
1993-09-29,460.1099853515625,3566.300048828125,763.1699829101562
1993-09-30,458.92999267578125,3555.1201171875,762.780029296875
1993-10-01,461.2799987792969,3581.110107421875,763.22998046875
1993-10-04,461.3399963378906,3577.760009765625,764.8400268554688
1993-10-05,461.20001220703125,3587.260009765625,762.27001953125
1993-10-06,460.739990234375,3598.989990234375,764.77001953125
1993-10-07,459.17999267578125,3583.6298828125,762.489990234375
1993-10-08,460.30999755859375,3584.739990234375,764.27001953125
1993-10-11,460.8800048828125,3593.409912109375,767.6500244140625
1993-10-12,461.1199951171875,3593.1298828125,772.4600219726562
1993-10-13,461.489990234375,3603.18994140625,778.969970703125
1993-10-14,466.8299865722656,3621.6298828125,785.4099731445312
1993-10-15,469.5,3629.72998046875,787.4199829101562
1993-10-18,468.45001220703125,3642.31005859375,782.9099731445312
1993-10-19,466.2099914550781,3635.320068359375,768.7100219726562
1993-10-20,466.07000732421875,3645.10009765625,768.25
1993-10-21,465.3599853515625,3636.159912109375,771.280029296875
1993-10-22,463.2699890136719,3649.300048828125,772.6799926757812
1993-10-25,464.20001220703125,3673.610107421875,769.75
1993-10-26,464.29998779296875,3672.489990234375,765.4600219726562
1993-10-27,464.6099853515625,3664.659912109375,771.8800048828125
1993-10-28,467.7300109863281,3687.860107421875,773.489990234375
1993-10-29,467.8299865722656,3680.590087890625,779.260009765625
1993-11-01,469.1000061035156,3692.610107421875,783.77001953125
1993-11-02,468.44000244140625,3697.639892578125,785.6599731445312
1993-11-03,463.0199890136719,3661.8701171875,772.9500122070312
1993-11-04,457.489990234375,3624.97998046875,757.260009765625
1993-11-05,459.57000732421875,3643.429931640625,762.989990234375
1993-11-08,460.2099914550781,3647.89990234375,766.2100219726562
1993-11-09,460.3299865722656,3640.070068359375,769.8400268554688
1993-11-10,463.7200012207031,3663.550048828125,776.5
1993-11-11,462.6400146484375,3662.429931640625,778.97998046875
1993-11-12,465.3900146484375,3684.5,779.3200073242188
1993-11-15,463.75,3677.52001953125,772.4500122070312
1993-11-16,466.739990234375,3710.77001953125,771.6900024414062
